name,prob
BRIDGETT,0.0045000000000000005
ANGELITA,0.0045000000000000005
JANNIE,0.0045000000000000005
DIONNE,0.0045000000000000005
ANNMARIE,0.0045000000000000005
KATINA,0.0045000000000000005
BERYL,0.0045000000000000005
PHOEBE,0.0045000000000000005
MILLICENT,0.0045000000000000005
KATHERYN,0.0045000000000000005
DIANN,0.0045000000000000005
CARISSA,0.0045000000000000005
MARYELLEN,0.0045000000000000005
LIZ,0.0045000000000000005
LAURI,0.0045000000000000005
HELGA,0.0045000000000000005
GILDA,0.0045000000000000005
ADRIAN,0.0045000000000000005
RHEA,0.0045000000000000005
MARQUITA,0.0045000000000000005
HOLLIE,0.0045000000000000005
TISHA,0.0045000000000000005
TAMERA,0.0045000000000000005
ANGELIQUE,0.0045000000000000005
FRANCESCA,0.0045000000000000005
BRITNEY,0.0045000000000000005
KAITLIN,0.0045000000000000005
LOLITA,0.0045000000000000005
FLORINE,0.0045000000000000005
ROWENA,0.0045000000000000005
REYNA,0.0045000000000000005
TWILA,0.0045000000000000005
FANNY,0.0045000000000000005
JANELL,0.0045000000000000005
INES,0.0045000000000000005
CONCETTA,0.0045000000000000005
BERTIE,0.0045000000000000005
ALBA,0.0045000000000000005
BRIGITTE,0.0045000000000000005
ALYSON,0.0045000000000000005
VONDA,0.004
PANSY,0.004
ELBA,0.004
NOELLE,0.004
LETITIA,0.004
KITTY,0.004
DEANN,0.004
BRANDIE,0.004
LOUELLA,0.004
LETA,0.004
FELECIA,0.004
SHARLENE,0.004
LESA,0.004
BEVERLEY,0.004
ROBERT,0.004
ISABELLA,0.004
HERMINIA,0.004
TERRA,0.004
CELINA,0.004
TORI,0.004
OCTAVIA,0.004
JADE,0.004
DENICE,0.004
GERMAINE,0.004
SIERRA,0.004
MICHELL,0.004
CORTNEY,0.004
NELLY,0.004
DORETHA,0.004
SYDNEY,0.004
DEIDRA,0.004
MONIKA,0.004
LASHONDA,0.004
JUDI,0.004
CHELSEY,0.004
ANTIONETTE,0.004
MARGOT,0.004
BOBBY,0.004
ADELAIDE,0.004
NAN,0.004
LEEANN,0.004
ELISHA,0.004
DESSIE,0.004
LIBBY,0.004
KATHI,0.004
GAYLA,0.004
LATANYA,0.004
MINA,0.004
MELLISA,0.004
KIMBERLEE,0.004
JASMIN,0.004
RENAE,0.004
ZELDA,0.004
ELDA,0.004
MA,0.004
JUSTINA,0.004
GUSSIE,0.004
EMILIE,0.004
CAMILLA,0.004
ABBIE,0.004
ROCIO,0.004
KAITLYN,0.004
JESSE,0.004
EDYTHE,0.004
ASHLEIGH,0.004
SELINA,0.004
LAKESHA,0.004
GERI,0.004
ALLENE,0.004
PAMALA,0.004
MICHAELA,0.004
DAYNA,0.004
CARYN,0.004
ROSALIA,0.004
SUN,0.0034999999999999996
JACQULINE,0.0034999999999999996
REBECA,0.0034999999999999996
MARYBETH,0.0034999999999999996
KRYSTLE,0.0034999999999999996
IOLA,0.0034999999999999996
DOTTIE,0.0034999999999999996
BENNIE,0.0034999999999999996
BELLE,0.0034999999999999996
AUBREY,0.0034999999999999996
GRISELDA,0.0034999999999999996
ERNESTINA,0.0034999999999999996
ELIDA,0.0034999999999999996
ADRIANNE,0.0034999999999999996
DEMETRIA,0.0034999999999999996
DELMA,0.0034999999999999996
CHONG,0.0034999999999999996
JAQUELINE,0.0034999999999999996
DESTINY,0.0034999999999999996
ARLEEN,0.0034999999999999996
VIRGINA,0.0034999999999999996
RETHA,0.0034999999999999996
FATIMA,0.0034999999999999996
TILLIE,0.0034999999999999996
ELEANORE,0.0034999999999999996
CARI,0.0034999999999999996
TREVA,0.0034999999999999996
BIRDIE,0.0034999999999999996
WILHELMINA,0.0034999999999999996
ROSALEE,0.0034999999999999996
MAURINE,0.0034999999999999996
LATRICE,0.0034999999999999996
YONG,0.0034999999999999996
JENA,0.0034999999999999996
TARYN,0.0034999999999999996
ELIA,0.0034999999999999996
DEBBY,0.0034999999999999996
MAUDIE,0.0034999999999999996
JEANNA,0.0034999999999999996
DELILAH,0.0034999999999999996
CATRINA,0.0034999999999999996
SHONDA,0.0034999999999999996
HORTENCIA,0.0034999999999999996
THEODORA,0.0034999999999999996
TERESITA,0.0034999999999999996
ROBBIN,0.0034999999999999996
DANETTE,0.0034999999999999996
MARYJANE,0.0034999999999999996
FREDDIE,0.0034999999999999996
DELPHINE,0.0034999999999999996
BRIANNE,0.0034999999999999996
NILDA,0.0034999999999999996
DANNA,0.0034999999999999996
CINDI,0.0034999999999999996
BESS,0.0034999999999999996
IONA,0.0034999999999999996
HANNA,0.0034999999999999996
ARIEL,0.0034999999999999996
WINONA,0.0034999999999999996
VIDA,0.0034999999999999996
ROSITA,0.0034999999999999996
MARIANNA,0.0034999999999999996
WILLIAM,0.0034999999999999996
RACHEAL,0.0034999999999999996
GUILLERMINA,0.0034999999999999996
ELOISA,0.0034999999999999996
CELESTINE,0.0034999999999999996
CAREN,0.0034999999999999996
MALISSA,0.0034999999999999996
LONA,0.0034999999999999996
CHANTEL,0.0034999999999999996
SHELLIE,0.0034999999999999996
MARISELA,0.0034999999999999996
LEORA,0.0034999999999999996
AGATHA,0.0034999999999999996
SOLEDAD,0.0034999999999999996
MIGDALIA,0.0034999999999999996
IVETTE,0.0034999999999999996
